storm_id,storm_name,observation_time,status,record_identifier,latitude,longitude,maximum_sustained_wind_knots,minimum_central_pressure_mb
AL182021,Sam,2021-10-03 06:00:00,HU,,36.7,-56.6,90,960
AL202021,Victor,2021-10-03 06:00:00,TD,,15.1,-39.2,30,1007
AL182021,Sam,2021-10-03 12:00:00,HU,,37.3,-55.4,85,964
AL202021,Victor,2021-10-03 12:00:00,TD,,15.7,-40.0,30,1007
AL182021,Sam,2021-10-03 18:00:00,HU,,38.0,-53.9,85,964
AL202021,Victor,2021-10-03 18:00:00,TD,,16.5,-41.0,30,1007
AL182021,Sam,2021-10-04 00:00:00,HU,,38.7,-52.2,90,957
AL202021,Victor,2021-10-04 00:00:00,TD,,17.2,-42.1,30,1007
AL182021,Sam,2021-10-04 06:00:00,HU,,39.9,-49.9,90,957
AL202021,Victor,2021-10-04 06:00:00,TD,,17.8,-43.1,25,1009
AL182021,Sam,2021-10-04 12:00:00,HU,,41.4,-47.1,85,960
AL182021,Sam,2021-10-04 18:00:00,HU,,43.8,-43.6,80,965
AL182021,Sam,2021-10-05 00:00:00,HU,,46.5,-40.5,75,965
AL212021,Wanda,2021-10-30 12:00:00,SS,,38.5,-49.6,40,986
AL212021,Wanda,2021-10-30 18:00:00,SS,,37.5,-47.8,40,988
AL212021,Wanda,2021-10-31 00:00:00,SS,,36.5,-46.0,45,987
AL212021,Wanda,2021-10-31 06:00:00,SS,,36.6,-44.2,50,985
AL212021,Wanda,2021-10-31 12:00:00,SS,,36.5,-43.4,50,983
AL212021,Wanda,2021-10-31 18:00:00,SS,,36.4,-43.5,50,985
AL212021,Wanda,2021-11-01 00:00:00,SS,,35.8,-44.0,45,989
AL212021,Wanda,2021-11-01 06:00:00,SS,,34.8,-44.2,40,991
AL212021,Wanda,2021-11-01 12:00:00,TS,,34.1,-43.4,40,993
AL212021,Wanda,2021-11-01 18:00:00,TS,,34.1,-42.6,35,997
AL212021,Wanda,2021-11-02 00:00:00,TS,,34.4,-41.9,35,997
AL212021,Wanda,2021-11-02 06:00:00,TS,,34.9,-41.3,40,996
AL212021,Wanda,2021-11-02 12:00:00,TS,,35.5,-40.7,40,996
AL212021,Wanda,2021-11-02 18:00:00,TS,,36.2,-40.5,40,996
AL212021,Wanda,2021-11-03 00:00:00,TS,,36.9,-40.4,40,996
AL212021,Wanda,2021-11-03 06:00:00,TS,,37.6,-40.2,40,995
AL212021,Wanda,2021-11-03 12:00:00,TS,,38.4,-39.9,40,994
AL212021,Wanda,2021-11-03 18:00:00,TS,,39.3,-39.7,45,992
AL212021,Wanda,2021-11-04 00:00:00,TS,,40.2,-39.7,45,992
AL212021,Wanda,2021-11-04 06:00:00,TS,,41.0,-39.7,45,992
AL212021,Wanda,2021-11-04 12:00:00,TS,,41.7,-39.7,40,994
AL212021,Wanda,2021-11-04 18:00:00,TS,,42.1,-39.6,40,994
AL212021,Wanda,2021-11-05 00:00:00,TS,,42.3,-39.0,45,992
AL212021,Wanda,2021-11-05 06:00:00,TS,,42.0,-38.3,45,992
AL212021,Wanda,2021-11-05 12:00:00,TS,,41.1,-37.8,45,993
AL212021,Wanda,2021-11-05 18:00:00,TS,,39.6,-37.5,45,996
AL212021,Wanda,2021-11-06 00:00:00,TS,,38.4,-38.0,45,999
AL212021,Wanda,2021-11-06 06:00:00,TS,,37.6,-38.3,45,1000
AL212021,Wanda,2021-11-06 12:00:00,TS,,37.2,-38.4,40,1001
AL212021,Wanda,2021-11-06 18:00:00,TS,,37.1,-38.0,35,1002
AL212021,Wanda,2021-11-07 00:00:00,TS,,37.4,-37.4,35,1003
AL212021,Wanda,2021-11-07 06:00:00,TS,,38.1,-36.4,35,1004
AL012022,Alex,2022-06-05 00:00:00,TS,,28.0,-78.8,40,999
AL012022,Alex,2022-06-05 06:00:00,TS,,28.8,-77.2,45,995
AL012022,Alex,2022-06-05 12:00:00,TS,,29.9,-75.0,50,993
AL012022,Alex,2022-06-05 18:00:00,TS,,31.0,-72.5,60,985
AL012022,Alex,2022-06-06 00:00:00,TS,,32.1,-70.2,60,984
AL012022,Alex,2022-06-06 06:00:00,TS,,33.0,-67.8,55,987
AL022022,Bonnie,2022-07-01 06:00:00,TS,,11.6,-78.5,35,1005
AL022022,Bonnie,2022-07-01 12:00:00,TS,,11.3,-80.2,35,1005
AL022022,Bonnie,2022-07-01 18:00:00,TS,,11.2,-81.8,40,1004
AL032022,Colin,2022-07-01 18:00:00,TD,,31.8,-80.5,30,1014
AL032022,Colin,2022-07-01 23:30:00,TS,L,32.4,-80.5,35,1011
AL022022,Bonnie,2022-07-02 00:00:00,TS,,10.9,-83.1,50,996
AL032022,Colin,2022-07-02 00:00:00,TS,,32.5,-80.4,35,1011
AL022022,Bonnie,2022-07-02 03:00:00,TS,L,11.0,-83.8,50,996
AL022022,Bonnie,2022-07-02 06:00:00,TS,,11.1,-84.5,40,1000
AL032022,Colin,2022-07-02 06:00:00,TS,,33.0,-79.9,35,1011
AL022022,Bonnie,2022-07-02 12:00:00,TS,,11.2,-85.9,35,1002
AL032022,Colin,2022-07-02 12:00:00,TS,,33.4,-79.4,35,1011
AL022022,Bonnie,2022-07-02 18:00:00,TS,,11.2,-87.4,45,999
AL032022,Colin,2022-07-02 18:00:00,TD,,33.8,-78.9,30,1015
AL022022,Bonnie,2022-07-03 00:00:00,TS,,11.2,-88.9,50,997
AL022022,Bonnie,2022-07-03 06:00:00,TS,,11.5,-90.4,50,997
AL022022,Bonnie,2022-07-03 12:00:00,TS,,11.8,-91.9,55,995
AL022022,Bonnie,2022-07-03 18:00:00,TS,,12.2,-93.4,60,993
AL022022,Bonnie,2022-07-04 00:00:00,HU,,12.9,-94.9,65,989
AL022022,Bonnie,2022-07-04 06:00:00,HU,,13.4,-96.6,70,987
AL022022,Bonnie,2022-07-04 12:00:00,HU,,13.6,-98.2,75,984
AL022022,Bonnie,2022-07-04 18:00:00,HU,,13.8,-99.6,85,978
AL022022,Bonnie,2022-07-05 00:00:00,HU,,14.4,-100.9,90,974
AL022022,Bonnie,2022-07-05 06:00:00,HU,,14.9,-102.4,95,968
AL022022,Bonnie,2022-07-05 12:00:00,HU,,15.1,-103.8,100,964
AL022022,Bonnie,2022-07-05 18:00:00,HU,,15.4,-105.1,95,967
AL022022,Bonnie,2022-07-06 00:00:00,HU,,15.6,-106.4,90,970
AL022022,Bonnie,2022-07-06 06:00:00,HU,,15.8,-107.6,85,974
AL022022,Bonnie,2022-07-06 12:00:00,HU,,16.0,-108.5,85,975
AL022022,Bonnie,2022-07-06 18:00:00,HU,,16.3,-109.5,85,975
AL022022,Bonnie,2022-07-07 00:00:00,HU,,16.6,-110.6,80,980
AL022022,Bonnie,2022-07-07 06:00:00,HU,,16.9,-111.8,80,980
AL022022,Bonnie,2022-07-07 12:00:00,HU,,17.2,-113.1,80,980
AL022022,Bonnie,2022-07-07 18:00:00,HU,,17.5,-114.5,85,976
AL022022,Bonnie,2022-07-08 00:00:00,HU,,17.8,-116.1,85,976
AL022022,Bonnie,2022-07-08 06:00:00,HU,,18.0,-117.7,75,982
AL022022,Bonnie,2022-07-08 12:00:00,HU,,18.2,-119.3,65,989
AL022022,Bonnie,2022-07-08 18:00:00,TS,,18.6,-121.0,55,998
AL022022,Bonnie,2022-07-09 00:00:00,TS,,19.0,-122.8,50,1001
AL022022,Bonnie,2022-07-09 06:00:00,TS,,19.2,-124.7,45,1002
AL022022,Bonnie,2022-07-09 12:00:00,TS,,19.4,-126.6,40,1005
AL052022,Danielle,2022-09-01 06:00:00,TD,,38.1,-45.2,30,1011
AL052022,Danielle,2022-09-01 12:00:00,TS,,38.1,-44.8,35,1007
AL052022,Danielle,2022-09-01 18:00:00,TS,,38.0,-44.4,45,1002
AL052022,Danielle,2022-09-02 00:00:00,TS,,37.9,-44.1,55,996
AL052022,Danielle,2022-09-02 06:00:00,TS,,37.8,-43.8,60,990
AL052022,Danielle,2022-09-02 12:00:00,HU,,37.8,-43.6,65,986
AL052022,Danielle,2022-09-02 18:00:00,HU,,37.9,-43.5,65,985
AL062022,Earl,2022-09-02 18:00:00,TS,,17.9,-58.6,35,1006
AL052022,Danielle,2022-09-03 00:00:00,HU,,38.0,-43.6,65,986
AL062022,Earl,2022-09-03 00:00:00,TS,,18.3,-59.8,40,1005
AL052022,Danielle,2022-09-03 06:00:00,TS,,38.0,-43.8,60,989
AL062022,Earl,2022-09-03 06:00:00,TS,,18.6,-60.9,40,1004
AL052022,Danielle,2022-09-03 12:00:00,TS,,38.0,-44.2,60,989
AL062022,Earl,2022-09-03 12:00:00,TS,,18.9,-61.9,40,1002
AL052022,Danielle,2022-09-03 18:00:00,TS,,38.0,-44.6,60,989
AL062022,Earl,2022-09-03 18:00:00,TS,,19.2,-62.9,45,999
AL052022,Danielle,2022-09-04 00:00:00,HU,,37.9,-45.0,65,986
AL062022,Earl,2022-09-04 00:00:00,TS,,19.4,-63.6,45,999
AL052022,Danielle,2022-09-04 06:00:00,HU,,37.9,-45.3,70,982
AL062022,Earl,2022-09-04 06:00:00,TS,,19.5,-64.1,45,999
AL052022,Danielle,2022-09-04 12:00:00,HU,,38.1,-45.4,70,979
AL062022,Earl,2022-09-04 12:00:00,TS,,19.8,-64.6,45,999
AL052022,Danielle,2022-09-04 18:00:00,HU,,38.4,-45.2,75,976
AL062022,Earl,2022-09-04 18:00:00,TS,,20.0,-65.0,50,998
AL052022,Danielle,2022-09-05 00:00:00,HU,,38.7,-45.0,75,975
AL062022,Earl,2022-09-05 00:00:00,TS,,20.3,-65.3,50,998
AL052022,Danielle,2022-09-05 06:00:00,HU,,39.2,-44.6,75,975
AL062022,Earl,2022-09-05 06:00:00,TS,,20.8,-65.4,55,998
AL052022,Danielle,2022-09-05 12:00:00,HU,,39.9,-44.1,75,975
AL062022,Earl,2022-09-05 12:00:00,TS,,21.5,-65.2,55,998
AL052022,Danielle,2022-09-05 18:00:00,HU,,40.6,-43.6,75,976
AL062022,Earl,2022-09-05 18:00:00,TS,,22.0,-65.2,60,997
AL052022,Danielle,2022-09-06 00:00:00,HU,,41.3,-43.1,70,980
AL062022,Earl,2022-09-06 00:00:00,TS,,22.5,-65.2,60,991
AL052022,Danielle,2022-09-06 06:00:00,HU,,41.8,-42.5,65,982
AL062022,Earl,2022-09-06 06:00:00,TS,,23.1,-65.3,55,995
AL052022,Danielle,2022-09-06 12:00:00,HU,,42.1,-41.8,65,982
AL062022,Earl,2022-09-06 12:00:00,TS,,23.5,-65.7,55,996
AL052022,Danielle,2022-09-06 18:00:00,HU,,42.3,-41.0,65,980
AL062022,Earl,2022-09-06 18:00:00,HU,,23.9,-65.7,65,994
AL052022,Danielle,2022-09-07 00:00:00,HU,,42.5,-39.9,65,978
AL062022,Earl,2022-09-07 00:00:00,HU,,24.5,-65.8,70,985
AL052022,Danielle,2022-09-07 06:00:00,HU,,42.9,-38.6,70,974
AL062022,Earl,2022-09-07 06:00:00,HU,,25.0,-65.9,75,982
AL052022,Danielle,2022-09-07 12:00:00,HU,,43.5,-37.2,70,972
AL062022,Earl,2022-09-07 12:00:00,HU,,25.4,-65.8,75,978
AL052022,Danielle,2022-09-07 18:00:00,HU,,44.4,-35.6,70,972
AL062022,Earl,2022-09-07 18:00:00,HU,,26.1,-65.6,80,974
AL052022,Danielle,2022-09-08 00:00:00,HU,,45.3,-33.9,65,973
AL062022,Earl,2022-09-08 00:00:00,HU,,26.8,-65.5,90,970
AL052022,Danielle,2022-09-08 06:00:00,TS,,46.2,-32.4,60,974
AL062022,Earl,2022-09-08 06:00:00,HU,,27.7,-65.5,90,969
AL062022,Earl,2022-09-08 12:00:00,HU,,28.7,-65.3,85,962
AL062022,Earl,2022-09-08 18:00:00,HU,,29.7,-64.8,80,962
AL062022,Earl,2022-09-09 00:00:00,HU,,30.6,-64.3,80,964
AL062022,Earl,2022-09-09 06:00:00,HU,,31.9,-63.2,80,963
AL062022,Earl,2022-09-09 12:00:00,HU,,33.4,-61.9,85,961
AL062022,Earl,2022-09-09 18:00:00,HU,,34.9,-59.8,90,954
AL062022,Earl,2022-09-10 00:00:00,HU,,37.1,-56.8,95,948
AL062022,Earl,2022-09-10 06:00:00,HU,,40.0,-54.3,90,955
AL062022,Earl,2022-09-10 12:00:00,HU,,42.4,-53.3,80,964
AL072022,Fiona,2022-09-14 06:00:00,TD,,16.0,-47.9,25,1010
AL072022,Fiona,2022-09-14 12:00:00,TD,,16.4,-49.1,30,1009
AL072022,Fiona,2022-09-14 18:00:00,TS,,16.6,-50.1,35,1006
AL072022,Fiona,2022-09-15 00:00:00,TS,,16.6,-51.3,45,1002
AL072022,Fiona,2022-09-15 06:00:00,TS,,16.5,-52.4,45,1002
AL072022,Fiona,2022-09-15 12:00:00,TS,,16.4,-53.6,45,1002
AL072022,Fiona,2022-09-15 18:00:00,TS,,16.3,-54.8,50,1006
AL072022,Fiona,2022-09-16 00:00:00,TS,,16.1,-56.2,50,1005
AL072022,Fiona,2022-09-16 06:00:00,TS,,15.8,-57.5,50,1005
AL072022,Fiona,2022-09-16 12:00:00,TS,,15.8,-58.8,45,1005
AL072022,Fiona,2022-09-16 18:00:00,TS,,16.3,-60.4,45,1005
AL072022,Fiona,2022-09-16 23:15:00,TS,L,16.4,-61.4,50,1002
AL072022,Fiona,2022-09-17 00:00:00,TS,,16.4,-61.6,50,1002
AL072022,Fiona,2022-09-17 06:00:00,TS,,16.3,-62.6,50,1000
AL072022,Fiona,2022-09-17 12:00:00,TS,,16.4,-63.3,50,1000
AL072022,Fiona,2022-09-17 18:00:00,TS,,16.5,-64.0,50,1002
AL072022,Fiona,2022-09-18 00:00:00,TS,,16.5,-64.7,50,997
AL072022,Fiona,2022-09-18 06:00:00,TS,,16.9,-65.5,55,994
AL072022,Fiona,2022-09-18 12:00:00,HU,,17.2,-66.2,65,990
AL072022,Fiona,2022-09-18 18:00:00,HU,,17.8,-66.9,75,986
AL072022,Fiona,2022-09-18 19:20:00,HU,L,18.0,-67.1,75,986
AL072022,Fiona,2022-09-19 00:00:00,HU,,18.1,-67.8,75,984
AL072022,Fiona,2022-09-19 06:00:00,HU,,18.2,-68.4,80,977
AL072022,Fiona,2022-09-19 07:30:00,HU,L,18.4,-68.5,80,976
AL072022,Fiona,2022-09-19 12:00:00,HU,,18.8,-68.9,75,980
AL072022,Fiona,2022-09-19 18:00:00,HU,,19.5,-69.5,85,972
AL072022,Fiona,2022-09-20 00:00:00,HU,,20.2,-70.1,95,974
AL072022,Fiona,2022-09-20 06:00:00,HU,,20.8,-70.7,100,967
AL072022,Fiona,2022-09-20 11:00:00,HU,L,21.4,-71.1,100,962
AL072022,Fiona,2022-09-20 12:00:00,HU,,21.5,-71.2,100,961
AL082022,Gaston,2022-09-20 12:00:00,TD,,32.5,-45.8,30,1013
AL072022,Fiona,2022-09-20 18:00:00,HU,,22.3,-71.7,100,959
AL082022,Gaston,2022-09-20 18:00:00,TS,,34.0,-45.0,35,1009
AL072022,Fiona,2022-09-21 00:00:00,HU,,22.9,-71.8,110,951
AL082022,Gaston,2022-09-21 00:00:00,TS,,35.5,-44.1,45,1004
AL072022,Fiona,2022-09-21 06:00:00,HU,,23.5,-71.8,120,939
AL082022,Gaston,2022-09-21 06:00:00,TS,,36.9,-43.1,55,999
AL072022,Fiona,2022-09-21 12:00:00,HU,,24.2,-71.7,115,937
AL082022,Gaston,2022-09-21 12:00:00,TS,,37.9,-42.0,55,998
AL072022,Fiona,2022-09-21 18:00:00,HU,,25.1,-71.6,115,937
AL082022,Gaston,2022-09-21 18:00:00,TS,,38.6,-40.7,55,998
AL072022,Fiona,2022-09-22 00:00:00,HU,,26.0,-71.4,115,934
AL082022,Gaston,2022-09-22 00:00:00,TS,,39.4,-38.6,55,998
AL072022,Fiona,2022-09-22 06:00:00,HU,,26.9,-71.1,115,934
AL082022,Gaston,2022-09-22 06:00:00,TS,,40.1,-36.5,55,998
AL072022,Fiona,2022-09-22 12:00:00,HU,,28.0,-70.6,115,936
AL082022,Gaston,2022-09-22 12:00:00,TS,,40.7,-34.8,55,996
AL072022,Fiona,2022-09-22 18:00:00,HU,,29.5,-70.0,115,936
AL082022,Gaston,2022-09-22 18:00:00,TS,,41.0,-33.1,55,994
AL072022,Fiona,2022-09-23 00:00:00,HU,,30.9,-69.0,115,931
AL082022,Gaston,2022-09-23 00:00:00,TS,,41.1,-31.5,55,995
AL072022,Fiona,2022-09-23 06:00:00,HU,,32.5,-67.5,115,936
AL082022,Gaston,2022-09-23 06:00:00,TS,,40.9,-30.1,55,995
AL092022,Ian,2022-09-23 06:00:00,TD,,13.7,-68.1,30,1006
AL072022,Fiona,2022-09-23 12:00:00,HU,,34.3,-65.0,115,935
AL082022,Gaston,2022-09-23 12:00:00,TS,,40.5,-29.2,55,995
AL092022,Ian,2022-09-23 12:00:00,TD,,14.2,-69.3,30,1006
AL102022,Hermine,2022-09-23 12:00:00,TD,,17.4,-19.9,30,1004
AL072022,Fiona,2022-09-23 18:00:00,HU,,37.8,-61.7,110,940
AL082022,Gaston,2022-09-23 18:00:00,TS,,39.8,-28.8,50,997
AL092022,Ian,2022-09-23 18:00:00,TD,,14.6,-70.6,30,1006
AL102022,Hermine,2022-09-23 18:00:00,TS,,18.1,-20.3,35,1003
AL082022,Gaston,2022-09-24 00:00:00,TS,,39.1,-29.2,45,999
AL092022,Ian,2022-09-24 00:00:00,TS,,14.7,-71.7,35,1005
AL102022,Hermine,2022-09-24 00:00:00,TS,,18.7,-20.7,35,1003
AL082022,Gaston,2022-09-24 06:00:00,TS,,38.7,-29.7,45,1000
AL092022,Ian,2022-09-24 06:00:00,TS,,14.7,-72.9,35,1005
AL102022,Hermine,2022-09-24 06:00:00,TS,,19.4,-20.9,35,1004
AL082022,Gaston,2022-09-24 12:00:00,TS,,38.2,-30.4,40,1001
AL092022,Ian,2022-09-24 12:00:00,TS,,14.5,-74.4,40,1003
AL102022,Hermine,2022-09-24 12:00:00,TD,,20.3,-20.9,30,1005
AL082022,Gaston,2022-09-24 18:00:00,TS,,38.0,-31.4,45,998
AL092022,Ian,2022-09-24 18:00:00,TS,,14.4,-75.8,40,1003
AL102022,Hermine,2022-09-24 18:00:00,TD,,21.4,-20.7,30,1006
AL082022,Gaston,2022-09-25 00:00:00,TS,,38.4,-32.7,45,998
AL092022,Ian,2022-09-25 00:00:00,TS,,14.6,-77.2,40,1003
AL082022,Gaston,2022-09-25 06:00:00,TS,,38.9,-34.1,45,999
AL092022,Ian,2022-09-25 06:00:00,TS,,14.6,-78.3,40,1003
AL082022,Gaston,2022-09-25 12:00:00,TS,,39.4,-35.7,45,999
AL092022,Ian,2022-09-25 12:00:00,TS,,15.0,-79.4,40,1003
AL082022,Gaston,2022-09-25 18:00:00,TS,,39.2,-37.0,40,1000
AL092022,Ian,2022-09-25 18:00:00,TS,,15.8,-80.1,40,1003
AL092022,Ian,2022-09-26 00:00:00,TS,,16.8,-80.9,50,991
AL092022,Ian,2022-09-26 06:00:00,HU,,17.7,-81.7,65,985
AL092022,Ian,2022-09-26 12:00:00,HU,,18.7,-82.4,70,981
AL092022,Ian,2022-09-26 18:00:00,HU,,19.7,-83.0,80,976
AL092022,Ian,2022-09-27 00:00:00,HU,,20.8,-83.3,85,965
AL092022,Ian,2022-09-27 06:00:00,HU,,21.8,-83.6,100,956
AL092022,Ian,2022-09-27 08:30:00,HU,L,22.2,-83.7,110,947
AL092022,Ian,2022-09-27 12:00:00,HU,,22.6,-83.6,100,963
AL092022,Ian,2022-09-27 18:00:00,HU,,23.5,-83.3,105,951
AL092022,Ian,2022-09-28 00:00:00,HU,,24.4,-83.0,105,947
AL112022,Eleven,2022-09-28 00:00:00,TD,,14.5,-34.3,30,1008
AL092022,Ian,2022-09-28 02:00:00,HU,L,24.6,-82.9,110,952
AL092022,Ian,2022-09-28 06:00:00,HU,,25.2,-82.9,120,945
AL112022,Eleven,2022-09-28 06:00:00,TD,,15.1,-34.2,30,1008
AL092022,Ian,2022-09-28 12:00:00,HU,,26.0,-82.7,140,937
AL112022,Eleven,2022-09-28 12:00:00,TD,,15.7,-34.3,25,1009
AL092022,Ian,2022-09-28 18:00:00,HU,,26.6,-82.4,135,938
AL112022,Eleven,2022-09-28 18:00:00,TD,,16.2,-34.7,25,1009
AL092022,Ian,2022-09-28 19:05:00,HU,L,26.7,-82.2,130,941
AL092022,Ian,2022-09-28 20:35:00,HU,L,26.8,-82.0,125,945
AL092022,Ian,2022-09-29 00:00:00,HU,,27.2,-81.7,100,960
AL112022,Eleven,2022-09-29 00:00:00,TD,,16.7,-35.2,25,1009
AL092022,Ian,2022-09-29 06:00:00,HU,,27.7,-81.1,65,985
AL112022,Eleven,2022-09-29 06:00:00,TD,,17.5,-36.0,25,1009
AL092022,Ian,2022-09-29 12:00:00,TS,,28.4,-80.6,60,987
AL092022,Ian,2022-09-29 18:00:00,HU,,28.9,-80.1,65,986
AL092022,Ian,2022-09-30 00:00:00,HU,,29.6,-79.4,70,986
AL092022,Ian,2022-09-30 06:00:00,HU,,30.3,-79.1,75,984
AL092022,Ian,2022-09-30 12:00:00,HU,,31.5,-79.0,75,980
AL092022,Ian,2022-09-30 18:00:00,HU,,33.3,-79.2,70,978
AL092022,Ian,2022-09-30 18:05:00,HU,L,33.3,-79.2,70,978
AL122022,Twelve,2022-10-04 12:00:00,TD,,13.6,-29.5,30,1007
AL122022,Twelve,2022-10-04 18:00:00,TD,,14.2,-30.2,30,1007
AL122022,Twelve,2022-10-05 00:00:00,TD,,14.6,-30.5,30,1007
AL122022,Twelve,2022-10-05 06:00:00,TD,,15.0,-30.9,30,1007
AL122022,Twelve,2022-10-05 12:00:00,TD,,15.3,-31.5,30,1007
AL122022,Twelve,2022-10-05 18:00:00,TD,,16.0,-31.9,30,1007
AL122022,Twelve,2022-10-06 00:00:00,TD,,17.0,-32.1,30,1007
AL122022,Twelve,2022-10-06 06:00:00,TD,,17.7,-32.8,30,1007
AL122022,Twelve,2022-10-06 12:00:00,TD,,18.1,-33.9,30,1008
AL122022,Twelve,2022-10-06 18:00:00,TD,,18.7,-35.0,30,1009
AL132022,Julia,2022-10-07 00:00:00,TD,,11.9,-69.2,30,1004
AL132022,Julia,2022-10-07 03:00:00,TD,L,12.0,-69.8,30,1004
AL132022,Julia,2022-10-07 06:00:00,TD,,12.1,-70.6,30,1004
AL132022,Julia,2022-10-07 08:30:00,TD,L,12.2,-71.2,30,1004
AL132022,Julia,2022-10-07 12:00:00,TS,,12.5,-72.1,35,1002
AL132022,Julia,2022-10-07 18:00:00,TS,,12.8,-73.8,40,1002
AL132022,Julia,2022-10-08 00:00:00,TS,,12.8,-75.5,45,999
AL132022,Julia,2022-10-08 06:00:00,TS,,12.7,-77.2,50,999
AL132022,Julia,2022-10-08 12:00:00,TS,,12.7,-78.9,55,994
AL132022,Julia,2022-10-08 18:00:00,TS,,12.6,-80.5,60,993
AL132022,Julia,2022-10-09 00:00:00,HU,,12.5,-82.0,65,989
AL132022,Julia,2022-10-09 06:00:00,HU,,12.4,-83.3,75,982
AL132022,Julia,2022-10-09 07:15:00,HU,L,12.4,-83.6,75,982
AL132022,Julia,2022-10-09 12:00:00,HU,,12.3,-84.7,65,985
AL132022,Julia,2022-10-09 18:00:00,TS,,12.3,-86.2,45,988
AL132022,Julia,2022-10-10 00:00:00,TS,,12.6,-87.6,40,993
AL132022,Julia,2022-10-10 06:00:00,TS,,13.1,-88.8,35,998
AL132022,Julia,2022-10-10 11:00:00,TS,L,13.6,-89.7,35,1001
AL132022,Julia,2022-10-10 12:00:00,TD,,13.7,-89.9,30,1002
AL142022,Karl,2022-10-11 12:00:00,TD,,19.0,-94.1,30,1007
AL142022,Karl,2022-10-11 18:00:00,TS,,19.6,-94.5,35,1006
AL142022,Karl,2022-10-12 00:00:00,TS,,20.2,-94.8,35,1005
AL142022,Karl,2022-10-12 06:00:00,TS,,20.9,-94.9,35,1004
AL142022,Karl,2022-10-12 12:00:00,TS,,21.5,-94.8,40,1002
AL142022,Karl,2022-10-12 18:00:00,TS,,22.0,-94.6,50,1000
AL142022,Karl,2022-10-13 00:00:00,TS,,22.4,-94.3,50,1000
AL142022,Karl,2022-10-13 06:00:00,TS,,22.4,-94.3,45,1000
AL142022,Karl,2022-10-13 12:00:00,TS,,21.9,-94.0,45,1000
AL142022,Karl,2022-10-13 18:00:00,TS,,21.3,-93.6,40,999
AL142022,Karl,2022-10-14 00:00:00,TS,,20.9,-93.0,40,998
AL142022,Karl,2022-10-14 06:00:00,TS,,20.3,-92.6,35,997
AL142022,Karl,2022-10-14 12:00:00,TS,,19.8,-92.6,35,997
AL142022,Karl,2022-10-14 18:00:00,TS,,19.4,-92.6,35,999
AL152022,Lisa,2022-10-31 12:00:00,TS,,15.5,-76.7,35,1003
AL152022,Lisa,2022-10-31 18:00:00,TS,,15.5,-77.8,40,1002
AL152022,Lisa,2022-11-01 00:00:00,TS,,15.6,-78.8,40,1002
AL152022,Lisa,2022-11-01 06:00:00,TS,,15.9,-79.9,40,1003
AL152022,Lisa,2022-11-01 12:00:00,TS,,16.2,-81.2,45,1002
AL162022,Martin,2022-11-01 12:00:00,TS,,35.3,-56.7,40,998
AL152022,Lisa,2022-11-01 18:00:00,TS,,16.5,-82.5,50,1001
AL162022,Martin,2022-11-01 18:00:00,TS,,35.3,-55.4,45,993
AL152022,Lisa,2022-11-02 00:00:00,TS,,16.7,-84.1,55,993
AL162022,Martin,2022-11-02 00:00:00,TS,,35.1,-54.2,50,991
AL152022,Lisa,2022-11-02 06:00:00,TS,,17.0,-85.5,60,992
AL162022,Martin,2022-11-02 06:00:00,TS,,35.0,-53.0,55,989
AL152022,Lisa,2022-11-02 12:00:00,HU,,17.1,-86.7,70,990
AL162022,Martin,2022-11-02 12:00:00,HU,,35.1,-50.9,65,983
AL152022,Lisa,2022-11-02 18:00:00,HU,,17.3,-87.7,75,988
AL162022,Martin,2022-11-02 18:00:00,HU,,36.1,-48.9,75,974
AL152022,Lisa,2022-11-02 21:30:00,HU,L,17.4,-88.3,80,985
AL152022,Lisa,2022-11-03 00:00:00,HU,,17.5,-88.6,65,990
AL162022,Martin,2022-11-03 00:00:00,HU,,38.0,-46.4,75,970
AL152022,Lisa,2022-11-03 06:00:00,TS,,17.7,-89.6,45,998
AL162022,Martin,2022-11-03 06:00:00,HU,,40.3,-43.6,75,965
AL152022,Lisa,2022-11-03 12:00:00,TD,,17.9,-90.6,30,1008
AL152022,Lisa,2022-11-03 18:00:00,TD,,18.0,-91.7,30,1008
AL152022,Lisa,2022-11-04 00:00:00,TD,,18.1,-92.7,30,1008
AL152022,Lisa,2022-11-04 06:00:00,TD,,18.3,-93.6,30,1008
AL152022,Lisa,2022-11-04 12:00:00,TD,,18.7,-94.5,25,1008
AL152022,Lisa,2022-11-04 18:00:00,TD,,19.2,-95.2,25,1008
AL152022,Lisa,2022-11-05 00:00:00,TD,,19.4,-95.4,25,1008
AL152022,Lisa,2022-11-05 06:00:00,TD,,19.7,-95.4,25,1008
AL172022,Nicole,2022-11-07 06:00:00,SS,,25.2,-68.2,40,1004
AL172022,Nicole,2022-11-07 12:00:00,SS,,25.9,-69.3,40,1002
AL172022,Nicole,2022-11-07 18:00:00,SS,,26.4,-70.3,40,1001
AL172022,Nicole,2022-11-08 00:00:00,SS,,26.8,-70.7,40,998
AL172022,Nicole,2022-11-08 06:00:00,SS,,27.5,-71.2,40,996
AL172022,Nicole,2022-11-08 12:00:00,SS,,27.7,-72.1,45,993
AL172022,Nicole,2022-11-08 18:00:00,TS,,27.6,-73.3,50,991
AL172022,Nicole,2022-11-09 00:00:00,TS,,27.2,-74.3,60,984
AL172022,Nicole,2022-11-09 06:00:00,TS,,26.8,-75.3,60,986
